"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
246,"NCT04247945","Co-transplantation of MSC in the Setting of Allo-HSCT",,"Recruiting","No Results Available","Allogeneic Hematopoietic Stem Cell Transplantation","Biological: Cotransplant with MSCs","Survival Rate|Cumulative Incidence of Graft-versus Host Disease|Incidence of Systemic Infections|Mean Time to Engraftment|Transplant-Related Mortality|Rates of Relapse","Fujian Medical University","All","up to 65 Years   (Child, Adult, Older Adult)","Phase 2|Phase 3","120","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Prevention","MSC-SCT-03","February 1, 2020","December 1, 2023","December 1, 2025","January 30, 2020",,"January 30, 2020","Union Hospital,Fujian Medical University, Fuzhou, Fujian, China",,"https://ClinicalTrials.gov/show/NCT04247945"
247,"NCT05407766","Mesenchymal Stem Cells (MSCs) for Perianal Fistula",,"Not yet recruiting","No Results Available","Rectal Fistula","Biological: OSSM-001|Other: Placebo","OSSM-001 (100M dose) related adverse events as assessed by CTCAE v5.0|OSSM-001 (300M dose) related adverse events as assessed by CTCAE v5.0|Fistula healing assessed by radiographic (MRI) assessments for OSSM-001 (100M dose)|Fistula healing assessed by clinical assessments for OSSM-001 (100M dose)|Fistula healing assessed by radiographic (MRI) assessments for OSSM-001 (300M dose)|Fistula healing assessed by clinical assessments for OSSM-001 (300M dose)","Ossium Health, Inc.","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1","16","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","OSSM-001-001-01","August 2022","April 2024","August 2024","June 7, 2022",,"June 7, 2022",,,"https://ClinicalTrials.gov/show/NCT05407766"
248,"NCT04961658","Advanced Mesenchymal Enhanced Cell THerapY for SepTic Patients","AMETHYST","Recruiting","No Results Available","Septic Shock","Biological: GEM00220","The safety of GEM00220 will be assessed by monitoring adverse events|Maximum Feasible Tolerated Dose","Northern Therapeutics","All","18 Years and older   (Adult, Older Adult)","Phase 1","21","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Sequential Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CT-GEM-001","August 11, 2021","September 2023","August 2024","July 14, 2021",,"June 21, 2022","Lakeridge Health, Oshawa, Ontario, Canada|St. Michael's Hospital, Toronto, Ontario, Canada",,"https://ClinicalTrials.gov/show/NCT04961658"
249,"NCT02923375","A Study of CYP-001 for the Treatment of Steroid-Resistant Acute Graft Versus Host Disease",,"Completed","No Results Available","Graft vs Host Disease","Biological: Mesenchymoangioblast-derived mesenchymal stem cells","Incidence and severity of treatment emergent adverse events [safety and tolerability]|Incidence and severity of serious adverse events deemed possibly related to CYP-001 [safety and tolerability]|Complete Response by Day 28|Partial Response by Day 28|Overall Survival at Day 28|Complete Response by Day 100|Partial Response by Day 100|Overall Survival at Day 100","Cynata Therapeutics Limited","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 1","16","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Sequential Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CYP-GvHD-P1-01|2016-000070-38","March 1, 2017","August 28, 2018","June 30, 2020","October 4, 2016",,"August 11, 2020","Sydney Local Health District, Sydney, New South Wales, Australia|Royal Adelaide Hospital, Adelaide, South Australia, Australia|NHS Foundation Trust, Bristol, United Kingdom|NHS Trust, Leeds, United Kingdom|NHS Foundation Trust, Liverpool, United Kingdom|NHS Foundation Trust, Manchester, United Kingdom|NHS Foundation Trust, Nottingham, United Kingdom",,"https://ClinicalTrials.gov/show/NCT02923375"
250,"NCT01541579","Adipose Derived Mesenchymal Stem Cells for Induction of Remission in Perianal Fistulizing Crohn's Disease","ADMIRE-CD","Completed","No Results Available","Crohn's Disease","Other: Cx601|Other: Saline solution","Combine remission of perianal fistulising Crohn's|Efficacy Assessment by week 24|Efficacy Assessment by week 52|Efficacy Assessment by week 104|Safety analysis throughout the study:","Tigenix S.A.U.|Takeda","All","18 Years and older   (Adult, Older Adult)","Phase 3","278","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","Cx601-0302","July 2012","July 2015","November 2016","March 1, 2012",,"November 29, 2019","Univ.-Klinik Innsbruck, Innsbruck, Austria|Krankenhaus, St. Veit/Glan, Austria|Medizinische Universität, Wien, Austria|Hospital Oost-Limburg, Genk, Belgium|Gent University Hospital, Gent, Belgium|Leuven University Hospital, Leuven, Belgium|Hospital Hartziekenhuis, Roeselare, Belgium|CHU d'Amiens, Amiens, France|CHU de Bordeaux, Bordeaux, France|CHU de Caen, Caen, France|Hôpital Beaujon, Clichy, France|CHRU de Lille, Lille, France|CHU de Marseille, Marseille, France|CHU de Nice, Nice, France|Hôpital Saint-Louis, Paris, France|Charite, Berlin, Germany|Krakenhaus Walfriede, Berlin, Germany|Klinikum Braunscheweig, Braunschweig, Germany|Klinikum Frankfurt, Frankfurt/Main, Germany|Evangelisches Krankenhaus Kalk, Köln, Germany|Klinikum Lüneburg, Lüneburg, Germany|Rambam MC, Haifa, Israel|Sharee Zedek MC, Jerusalem, Israel|Rabin MC, Petah Tikva, Israel|Tel Aviv Sourasky MC, Tel Aviv, Israel|Sheba MC, Tel Hashomer, Israel|Azienda Ospedaliero-Universitaria di Bologna Policlinico Sant'Orsola Malpighi, Bologna, Italy|Azienda Ospedaliero-Universitaria Careggi, Firenze, Italy|Instituto Clinico Humanitas IRCCS, Milano, Italy|Seconda Università degli Studi di Napoli, Napoli, Italy|Azienda Ospedaliera di Padova, Padova, Italy|Azienda Ospedaliera San Camillo-Forlanini, Rome, Italy|Università Cattolica del Sacro Cuore, Rome, Italy|AMC, Amsterdam, Netherlands|VUMC, Amsterdam, Netherlands|Catharina Ziekenhuis, Eindhoven, Netherlands|UMCU, Utrecht, Netherlands|Hospital de Manises, Manises, Valencia, Spain|Hospital Clinic de Barcelona, Barcelona, Spain|Hospital Universitario Reina Sofia, Cordoba, Spain|Hospital Juan Ramon Jimenez, Huelva, Spain|Hospital Ramón y Cajal, Madrid, Spain|Fundacion Jimenez Diaz, Madrid, Spain|Hospital 12 de Octubre, Madrid, Spain|Hospital Clinico San Carlos, Madrid, Spain|Hospital La Princesa, Madrid, Spain|Hospital Universitario La Paz, Madrid, Spain|Son Espases, Palma de Mallorca, Spain|Hospital de Montecelo, Pontevedra, Spain|Hospital Virgen del Rocio, Seville, Spain|Hospital de Sagunto, Valencia, Spain|Hospital Universitario La Fe, Valencia, Spain",,"https://ClinicalTrials.gov/show/NCT01541579"
251,"NCT04896853","Treatment of Respiratory Complications Associated With COVID-19 Infection Using ProTrans®",,"Recruiting","No Results Available","COVID-19 Acute Respiratory Distress Syndrome","Biological: ProTrans®","Safety and tolerance of a single infusion of ProTrans®|Effect of ProTrans® -MSC on patient clinical status, including mortality|Effect of ProTrans® -MSC on patient clinical status, including mortality, at day 7|Effect of ProTrans® -MSC on patient clinical status, including mortality, at day 15|Effect of ProTrans® -MSC on patient clinical status, including mortality, at day 30|Time to clinical improvement after ProTrans® - MSC infusion|Effect of of ProTrans® -MSC on lung damage|Duration of hospitalization and Intensive Care Unit (ICU) stay|Kinetics of COVID-19 viral load after ProTrans® -MSC infusion","NextCell Pharma Ab|Karolinska Trial Alliance","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1","9","Industry|Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","PRO TRANS 19+|2020-002078-29","May 18, 2021","September 30, 2024","December 31, 2024","May 21, 2021",,"May 21, 2021","Department of Cardiology, Respiratory medicine and Physiology, Örebro University Hospital, Örebro, Sweden",,"https://ClinicalTrials.gov/show/NCT04896853"
252,"NCT02580695","A Study to Assess Safety and Efficacy of Umbilical Cord-derived Mesenchymal Stromal Cells in Knee Osteoarthritis",,"Completed","No Results Available","Osteoarthritis","Biological: umbilical-cord mesenchymal stromal cells|Drug: Hyaluronic Acid","Proportion of patients who experience an adverse event|Physical function improvement measured by WOMAC OA index|Change in pain density measured by Visual analogue scale (VAS)|QoL improvement measured by SF-36|Changes in WORMS scale measured by knee MRI","Francisco Espinoza, MD|Universidad de los Andes, Chile","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 1|Phase 2","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","C4COA01","December 2015","January 2017","April 2017","October 20, 2015",,"December 26, 2018","Clinica Universidad de los Andes, Santiago, Chile",,"https://ClinicalTrials.gov/show/NCT02580695"
253,"NCT01663116","Cx611-0101, eASCs Intravenous Administration to Refractory Rheumatoid Arthritis Patients",,"Completed","No Results Available","Rheumatoid Arthritis Aggravated","Genetic: Stem cells|Genetic: Placebo","Number of Adverse Events and Severe Adverse Events|Proportion of ACR20 patients/ACR50 patients/ACR70 patients (swollen joints*, tender joints**, physician global assessment***, patient global assessment***, patient´s assessment of pain ***, ESR/CRP, HAQ score)","Tigenix S.A.U.|Takeda","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","53","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","Cx611-0101","March 2011","January 2013","January 2013","August 13, 2012",,"April 12, 2019","Hospital U. Central de Asturias, Oviedo, Asturias, Spain|Hospital General de Mérida, Mérida, Badajoz, Spain|Hospital U. de Canarias, La Laguna, Tenerife, Spain|Hospital de Cruces, Barakaldo, Vizcaya, Spain|Hospital de Basurto, Bilbao, Vizcaya, Spain|Complejo Hospitalario U. A Coruña, A Coruña, Spain|Hospital Vall d'Hebron, Barcelona, Spain|Hospital Clinic i Provincial, Barcelona, Spain|Hospital Santa Creu i Sant Pau, Barcelona, Spain|Hospital Reina Sofía, Córdoba, Spain|Hospital Clínico San Cecilio, Granada, Spain|Hospital U. Virgen de las Nieves, Granada, Spain|Hospital U. de Guadalajara, Guadalajara, Spain|Hospital de La Princesa, Madrid, Spain|Hospital U. Gregorio Marañon, Madrid, Spain|Hospital Clínico San Carlos, Madrid, Spain|Hospital U. La Paz, Madrid, Spain|Hospital Carlos Haya, Málaga, Spain|Hospital U. Marques de Valdecilla, Santander, Spain|Hospital Ntra. Sª de Valme, Sevilla, Spain|Hospital Virgen Macarena, Sevilla, Spain|Hospital La Fe, Valencia, Spain|Hospital Dr. Peset, Valencia, Spain",,"https://ClinicalTrials.gov/show/NCT01663116"
254,"NCT00919958","Safety of Intramuscular Injection of Allogeneic PLX-PAD Cells for the Treatment of Critical Limb Ischemia",,"Completed","No Results Available","Peripheral Artery Disease|Peripheral Vascular Disease|Critical Limb Ischemia","Biological: PLX-PAD IM injection","Adverse events, Safety laboratory values and ECG findings|Immunological reaction|Tumorigenesis","Pluristem Ltd.","All","40 Years to 81 Years   (Adult, Older Adult)","Phase 1","15","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Factorial Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","PLX-PAD 1202-1","June 2009","June 2012","June 2012","June 12, 2009",,"June 19, 2012","Franziskus-Krankenhaus, Berlin, Germany",,"https://ClinicalTrials.gov/show/NCT00919958"
255,"NCT04276987","A Pilot Clinical Study on Inhalation of Mesenchymal Stem Cells Exosomes Treating Severe Novel Coronavirus Pneumonia",,"Completed","No Results Available","Coronavirus","Biological: MSCs-derived exosomes","Adverse reaction (AE) and severe adverse reaction (SAE)|Time to clinical improvement (TTIC)|Number of patients weaning from mechanical ventilation|Duration (days) of ICU monitoring|Duration (days) of vasoactive agents usage|Duration (days) of mechanical ventilation supply|Number of patients with improved organ failure|Rate of mortality","Ruijin Hospital|Shanghai Public Health Clinical Center|Wuhan Jinyintan Hospital, Wuhan, China|Cellular Biomedicine Group Ltd.","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1","24","Other|Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MEXCOVID","February 15, 2020","May 31, 2020","July 31, 2020","February 19, 2020",,"September 7, 2020","Ruijin Hospital Shanghai Jiao Tong University School of Medicine, Shanghai, Shanghai, China",,"https://ClinicalTrials.gov/show/NCT04276987"
256,"NCT03920397","Mesenchymal Stem Cells in Patients With Type 1 Diabetes Mellitus",,"Completed","No Results Available","Type 1 Diabetes Mellitus","Biological: Infusion of adipose tissue-derived stem/stromal cells and oral Cholecalciferol supplementation","Pancreatic β-cell function after an adipose tissue-derived stem/stromal cells infusion|Glycemic control after an adipose tissue-derived stem/stromal cells|Oral cholecalciferol 2000UI/day supplementation","Universidade Federal do Rio de Janeiro","All","16 Years to 35 Years   (Child, Adult)","Not Applicable","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Nutro_MesenchymalStemCells_DM1","March 1, 2015","March 1, 2021","May 1, 2021","April 18, 2019",,"May 26, 2021","Clementino Fraga Filho University Hospital of Rio de Janeiro, Rio de Janeiro, Brazil",,"https://ClinicalTrials.gov/show/NCT03920397"
257,"NCT04623606","Boost to Brittle Bones - Stem Cell Transplantation for Treatment of Brittle Bones","BOOST2B","Recruiting","No Results Available","Osteogenesis Imperfecta","Biological: BOOST cells","Safety and tolerability measured as seriousness, severity and frequency of treatment related adverse events (AEs)|Number of fractures [ Time Frame: From baseline to 16 months follow-up ]|Time (days) to first fracture after each stem cell administration. [ Time Frame: From each dose of stem cells to the time point of the first fracture.|Change in bone-marrow density (g/cm2). [ Time Frame: From baseline to the primary follow-up (From baseline to 16 months follow up)|Growth (cm). [ Time Frame: From baseline to16 months follow up]|Weight (kg). [ Time Frame: From baseline to 16 months follow up]|Change in clinical status of OI. [ Time Frame: From baseline to 16 months follow up]|Assessment of biochemical bone turnover by analysis of the markers P-Calcium (mg %) in blood samples.|Assessment of biochemical bone turnover by analysis of the markers P-Phosphate (mg %) in blood samples.|Assessment of biochemical bone turnover by analysis of the markers P-Albumin (g/dL)|Assessment of biochemical bone turnover by analysis of the markers S-ALP (IU/L) in blood samples.|Assessment of biochemical bone turnover by analysis of the markers S-CTx (mg %) in blood samples.|Assessment of biochemical bone turnover by analysis of the markers fP-PTH (pg/mL)in blood samples.|Assessment of biochemical bone turnover by analysis of the markers Vitamin D (nmol/L) in blood samples.|Assessment of biochemical bone turnover by analysis of the markers Bone specific S-ALP (μg/L) in blood samples.|Assessment of biochemical bone turnover by analysis of the markers S-Osteocalcin (ng/mL) in blood samples.|Assessment of biochemical bone turnover by analysis of the markers U-DPD/Krea and U-NTx/Krea (mg %) in blood samples.","Christian Medical College, Vellore, India|Ministry of Science and Technology, India|Vinnova|Karolinska Institutet","All","1 Year to 8 Years   (Child)","Phase 1|Phase 2","15","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CMCB2B0X","May 20, 2019","November 2021","December 2021","November 10, 2020",,"November 10, 2020","Christian Medical College, Vellore, Tamil Nadu, India",,"https://ClinicalTrials.gov/show/NCT04623606"
