"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
560,"NCT02923375","A Study of CYP-001 for the Treatment of Steroid-Resistant Acute Graft Versus Host Disease",,"Completed","No Results Available","Graft vs Host Disease","Biological: Mesenchymoangioblast-derived mesenchymal stem cells","Incidence and severity of treatment emergent adverse events [safety and tolerability]|Incidence and severity of serious adverse events deemed possibly related to CYP-001 [safety and tolerability]|Complete Response by Day 28|Partial Response by Day 28|Overall Survival at Day 28|Complete Response by Day 100|Partial Response by Day 100|Overall Survival at Day 100","Cynata Therapeutics Limited","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 1","16","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Sequential Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CYP-GvHD-P1-01|2016-000070-38","March 1, 2017","August 28, 2018","June 30, 2020","October 4, 2016",,"August 11, 2020","Sydney Local Health District, Sydney, New South Wales, Australia|Royal Adelaide Hospital, Adelaide, South Australia, Australia|NHS Foundation Trust, Bristol, United Kingdom|NHS Trust, Leeds, United Kingdom|NHS Foundation Trust, Liverpool, United Kingdom|NHS Foundation Trust, Manchester, United Kingdom|NHS Foundation Trust, Nottingham, United Kingdom",,"https://ClinicalTrials.gov/show/NCT02923375"
561,"NCT04174898","MSC Infusion for Anti-aging and Regenerative Therapy","REGEN","Unknown status","No Results Available","Aging Well|Regenerative Medicine","Biological: human Mesenchymal Stem Cell (MSC) infusion therapy","To evaluate number of Participants with Treatment-Related Adverse Events|Improvement in General Well-Being, as assessed by our 'Quality of Life' Questionnaire, adapted from SF36.|Change in inflammatory marker levels|Change in medication dosage (if any)","Landmark Medical Centre Sdn Bhd|CytoMed Therapeutics Pte Ltd","All","18 Years and older   (Adult, Older Adult)","Phase 1","100","Other|Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Prevention","Protocol LMC-101","April 15, 2020","April 14, 2021","April 14, 2022","November 22, 2019",,"November 22, 2019","Landmark Medical Centre Sdn Bhd, Johor Bahru, Johor Darul Takzim, Malaysia",,"https://ClinicalTrials.gov/show/NCT04174898"
562,"NCT05017298","Clinical Study for Subjects With COVID-19 Using Allogeneic Adipose Tissue-Derived Mesenchymal Stem Cells","AdMSCs","Not yet recruiting","No Results Available","Corona Virus Infection|Covid19","Biological: Allogeneic adipose-derived stem cells","Safety of AdMSC injection will be evaluated by assessment of the frequency and nature of adverse events occurring during the study based on the rate of all AdMSC-associated adverse events (AEs) in all subjects.|Safety for AdMSCs based upon incidence of all AEs|Compare the mortality rate|Recognized immune measurements evaluating patients' symptom changes and overall function|Organ functional tests including blood specific enzymes and proteins|Duration (days) of weaning from mechanical ventilation|Duration (days) of ICU monitoring|Duration (days) of vasoactive agent's usage|Duration of hospitalization (days)|Proportions of SARS-CoV-2 RT-PCR change to negative from respiratory tract specimens (oropharyngeal swabs) using CDC standard method|Proportions of quantifying viral RNA in stool change to negative in final follow-up using CDC standard method|Proportions of blood SARS-CoV-2 antibodies IgM/IgG show positive","Celltex Therapeutics Corporation","All","18 Years and older   (Adult, Older Adult)","Phase 2","30","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","CTX0020-004","November 1, 2022","November 1, 2023","November 15, 2025","August 23, 2021",,"April 29, 2022",,,"https://ClinicalTrials.gov/show/NCT05017298"
563,"NCT05465096","Treatment of Osteoarthritis of the Hip Joint With Intra-articular Injection of Microfractured Autologous Adipose Tissue Containing Mesenchymal Stromal Cells.","Lipo-Hip","Not yet recruiting","No Results Available","Hip Osteoarthritis|Hip Disease","Procedure: Micro-fragmented adipose tissue injection","Western Ontario and McMaster Universities Osteoarthritis Index (WOMAC)|Visual Analogue Scale (VAS)|Harris Hip Scale (HHS)","Istituto Ortopedico Rizzoli","All","40 Years to 70 Years   (Adult, Older Adult)","Not Applicable","30","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Lipo-Hip","September 2022","March 2023","September 2024","July 19, 2022",,"July 25, 2022","Istituto Ortopedico Rizzoli, Bologna, Italy",,"https://ClinicalTrials.gov/show/NCT05465096"
564,"NCT04489732","MSC in Patients With Xerostomia Post XRT in Head and Neck Cancer",,"Recruiting","No Results Available","Xerostomia Following Radiotherapy","Biological: Autologous bone-marrow derived, interferon gamma stimulated mesenchymal stromal cells","Percentage of subjects experiencing dose limiting toxicity (DLT)|Change in Saliva production rate|Saliva composition analysis: Change in salivary pH|Saliva composition analysis: Change in total protein concentration in saliva|Saliva composition analysis: Change in amylase concentration in saliva|Saliva composition analysis: Change in mucin concentration in saliva|Change in The University of Michigan Xerostomia Related Quality of Life (XeQOL) score|Change in The MD Anderson Dysphagia Index (MDADI) score|Change in Visual Analogue Scale (VAS) xerostomia score|Change in salivary gland size|Change in salivary gland stiffness measured by shear wave velocity|Participant Drop out Rate","University of Wisconsin, Madison|University of Wisconsin Carbone Cancer Center (UWCCC)|National Institute of Dental and Craniofacial Research (NIDCR)","All","18 Years to 90 Years   (Adult, Older Adult)","Phase 1","12","Other|NIH","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2020-1290|A533300|SMPH/HUMAN ONCOLOGY/HUMAN ONCO|UW20025|NCI-2021-00070|1UG3DE030431-01|Protocol Version 10/7/2021|Head & Neck SPORE","February 18, 2022","June 2023","May 2024","July 28, 2020",,"March 22, 2022","University of Wisconsin, Madison, Wisconsin, United States",,"https://ClinicalTrials.gov/show/NCT04489732"
565,"NCT04399889","hCT-MSCs for COVID19 ARDS",,"Terminated","No Results Available","COVID|Corona Virus Infection|COVID19","Biological: Human cord tissue mesenchymal stromal cells (hCT-MSC) manufactured by Duke University.|Other: Placebo","Safety of the Investigational Product- Infusion Reactions|Safety of the Investigational Product- delayed reactions|Safety of the Investigational Product- formation of anti-HLA antibodies|Time to recovery|Increase in PaO2/FiO2 ratio|Days to hospital discharge to home|The number of ventilator free days|Number of days requiring oxygen support|Percent of screened patients who are enrolled and randomized","Joanne Kurtzberg, MD|The Marcus Foundation|Duke University","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","14","Other","Interventional","Allocation: Randomized|Intervention Model: Sequential Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","Pro00105410","June 18, 2020","February 16, 2022","February 16, 2022","May 22, 2020",,"March 4, 2022","Boca Raton Regional Hospital, Boca Raton, Florida, United States|Jackson Memorial Hospital, Miami, Florida, United States|University of Miami Hospital, Miami, Florida, United States|New York Medical College, Valhalla, New York, United States|Duke Hospital, Durham, North Carolina, United States",,"https://ClinicalTrials.gov/show/NCT04399889"
566,"NCT02888704","Safety and Efficacy of ADSTEM Inj. in Patients With Moderately Subacute and Chronic Atopic Dermatitis",,"Completed","No Results Available","Atopic Dermatitis","Drug: ADSTEM Inj. (Adult human mesenchymal stem cells)","The number of subjects with treatment-related adverse events as assessed by CTCAE version 4.03|The reduction ratio of scoring atopic dermatitis (SCORAD) index as contrasted with baseline value|The variation of SCORAD index as contrasted with baseline value|The variation of each index score of SCORAD index as contrasted with baseline value|The variation of the degrees of disease as contrasted with baseline value|The variation of investigator's global assessment (IGA) as contrasted with baseline value|The variation of eczema area and severity index (EASI) total score as contrasted with baseline value|The variation of total immunoglobulin E (IgE) in serum as contrasted with baseline value|The variation of total prostaglandin E2 (PGE2) in serum as contrasted with baseline value|The variation of total eosinophil cationic protein (ECP) in serum as contrasted with baseline value|The variation of total Chemokine ligand 17 (CCL17) in serum as contrasted with baseline value|The variation of total Chemokine ligand 27 (CCL27) in serum as contrasted with baseline value","EHL Bio Co., Ltd.","All","19 Years to 70 Years   (Adult, Older Adult)","Phase 1","13","Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","AD-CP-15-1|30902","July 2016","December 2017","December 2017","September 5, 2016",,"December 22, 2017","Chungnam National University Hospital, Daejeon, Chungcheongnam-do, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT02888704"
567,"NCT01092026","Unrelated Umbilical Cord Blood Transplantation With Coinfusion of Mesenchymal Stem Cells",,"Unknown status","No Results Available","Allogeneic Stem Cell Transplantation","Other: cord blood transplantation","treatment-related mortality|Hematopoietic recovery","Universitair Ziekenhuis Brussel","All","15 Years to 60 Years   (Child, Adult)","Phase 1|Phase 2","20","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","BHS-UCB2009","November 2010","December 2017","December 2017","March 24, 2010",,"June 6, 2016","UZ Brussel, Brussel, Belgium",,"https://ClinicalTrials.gov/show/NCT01092026"
568,"NCT01142050","Stem Cell Therapy for Type 2 Diabetes Mellitus",,"Unknown status","No Results Available","Type 2 Diabetes Mellitus","Biological: mesenchymal stem cells","ITT; insulin dosage; Hemoglobin A1c; Fast blood glucose (FBG) and Postmeal blood glucose (PBG); C-peptide levels; Serum Insulin levels;|Serious adverse event frequency and severity","Cellonis Biotechnology Co. Ltd.","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1","24","Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Cellonis-CR-2.3","August 2010","August 2011","December 2011","June 11, 2010",,"June 11, 2010","Armed Police General Hospital, P.R. China, Beijing, China",,"https://ClinicalTrials.gov/show/NCT01142050"
569,"NCT01687777","Mensenchymal Stem Cell (MSC) Included in OrthADAPT Membrane for Rotator Cuff Tears Repair","msctendonrep","Unknown status","No Results Available","Chronic Disease","Biological: Mesenchymal Stem Cells (MSCs)|Biological: OrthADAPT","Constant Shoulder Score|Nuclear Magnetic Resonance (RMN)","Hospital San Carlos, Madrid|Hospital General Universitario Gregorio Marañon","All","55 Years to 80 Years   (Adult, Older Adult)","Phase 2","10","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","EC07/90208|2007-007630-19","May 2010","June 2013","December 2013","September 19, 2012",,"September 19, 2012","Hospital Universitario Clinico San Carlos, Madrid, Spain|Hospital Universitario Clinico San Carlos, Madrid, Spain",,"https://ClinicalTrials.gov/show/NCT01687777"
570,"NCT02574585","Autologous Mesenchymal Stem Cells Transplantation in Thoracolumbar Chronic and Complete Spinal Cord Injury Spinal Cord Injury",,"Unknown status","No Results Available","Spinal Cord Injury","Biological: Autologous mesenchymal cells transplantation","Number of participants with treatment-related adverse events as assessed by magnetic resonance imaging spinal cord injury|Functional improvement in ASIA (American Spinal Injury Association) grade|Functional improvement regarding the AIS (ASIA Impairment Scale) scores (light touch, pin prik and motor force)|Improvements in sensorial mapping and neuropathic pain","Hospital Sao Rafael","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 2","40","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","SCI-005","December 2019","December 2021","January 2022","October 14, 2015",,"November 28, 2017",,,"https://ClinicalTrials.gov/show/NCT02574585"
571,"NCT01552707","Safety Study of Mesenchymal Stem Cells and Spinal Fusion",,"Completed","No Results Available","Lumbar Spondylolisthesis Involving L4-L5, and/or|Degenerative Discopathy Involving L4-L5","Biological: XCEL-MT-OSTEO-ALPHA|Procedure: Standard treatment","safety of XCEL-MT-OSTEO-ALPHA (tissue engineering product composed by ""ex-vivo"" expanded autologous mesenchymal stem cells fixed in allogenic bone tissue in spinal fusion)|Feasibility of XCEL-MT-OSTEO-ALPHA (composed by ""ex-vivo"" expanded autologous mesenchymal stem cells fixed in allogenic bone tissue in spinal fusion)|Efficacy spinal fusion by imaging procedures (X-Ray).|Efficacy spinal fusion by imaging procedures (computerized helicoidal tomography)|Clinical outcomes (VAS)|Clinical outcomes (SF-36)|Clinical outcome (Oswestry Disability Index)","Banc de Sang i Teixits|TFS Trial Form Support|Ministerio de Sanidad, Servicios Sociales e Igualdad|Ministerio de Ciencia e Innovación, Spain","All","18 Years to 85 Years   (Adult, Older Adult)","Phase 1|Phase 2","69","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","XCEL-MT-10-02","July 19, 2012","May 3, 2018","October 21, 2019","March 13, 2012",,"January 21, 2020","Hospital Universitari Germans Trias i Pujol, Badalona, Barcelona, Spain|Parc de Salut Mar, Barcelona, Spain|Hospital de la Santa Creu i Sant Pau, Barcelona, Spain|Institut Universitari Dexeus (ICATME), Barcelona, Spain|Hospital Vall d'Hebron, Barcelona, Spain",,"https://ClinicalTrials.gov/show/NCT01552707"
