"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
126,"NCT00768066","The Transendocardial Autologous Cells (hMSC or hBMC) in Ischemic Heart Failure Trial (TAC-HFT)","TAC-HFT","Completed","Has Results","Stem Cell Transplantation|Ventricular Dysfunction, Left","Biological: Autologous human mesenchymal cells (hMSCs)|Biological: Autologous human bone marrow cells (hBMCs)|Biological: Placebo","Incidence of TE-SAE Define as Composite of Death, Non-fatal MI, Stroke, Hospitalization for Worsening Heart Failure, Cardiac Perforation, Pericardial Tamponade, Ventricular Arrhythmias >15 Sec. or With Hemodynamic Compromise or Atrial Fibrillation|Serial Troponin Values (Every 12 Hours for the First 48 Hours Post-catheterization).|Serial Creatine Kinase Values (Every 12 Hours for the First 48 Hours Post-catheterization).|Incidence of the Major Adverse Cardiac Events (MACE) Endpoint, Defined as the Composite Incidence of (1) Death, (2) Hospitalization for Heart Failure, or (3) Non-fatal Recurrent MI.|Ectopic Tissue Formation.|Number of Deaths|Change From Baseline in Distance Walked in Six-minutes (Six-minute Walk Test).|Change From Baseline in the Minnesota Living With Heart Failure (MLHF) Questionnaire Total Score.|Percent Change From Baseline in Scar Mass as a Fraction of Left Ventricle Mass by Cardiac MRI or CT.","University of Miami|The Emmes Company, LLC","All","21 Years to 90 Years   (Adult, Older Adult)","Phase 1|Phase 2","65","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","20070443","August 2008","August 2012","September 2013","October 7, 2008","December 14, 2015","December 14, 2015","University of Miami Miller School of Medicine, Miami, Florida, United States",,"https://ClinicalTrials.gov/show/NCT00768066"
127,"NCT04484402","Treatment of Patients With Inflammatory-dystrophic Diseases of the Cornea Using Autologous Stem Cells",,"Completed","No Results Available","Corneal Ulcer|Corneal Disease|Corneal Dystrophy","Biological: mesenchymal stem cells|Biological: limbal stem cells|Other: standard treatment","Number of cured patients|Number of patients with treatment-related adverse events","Institute of Biophysics and Cell Engineering of National Academy of Sciences of Belarus|Belarusian State Medical University","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","25","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","IBCE_LSC","October 3, 2016","December 30, 2019","December 30, 2019","July 23, 2020",,"July 30, 2020","Institute of Biophysics and Cell Engineering of National Academy of Sciences of Belarus, Minsk, Belarus",,"https://ClinicalTrials.gov/show/NCT04484402"
128,"NCT02449005","Autologous Alveolar Bone Marrow Mesenchymal Stem Cells for the Reconstruction of Infrabony Periodontal Defects","PerioRegen","Completed","No Results Available","Chronic Periodontitis","Biological: BM-MSCs/fibrin glue/collagen fleece|Other: Fibrin glue/collagen fleece|Procedure: Open flap debridement","A reduction in the distance in mm from the bottom of the periodontal pocket to the cementoenamel junction using a manual probe (Hu-Friedy XP-23/QW, Hu-Friedy, Chicago, IL, USA) with 20-25g of pressure by a single calibrated examiner.|A reduction in the distance in mm between the gingival margin and the bottom of the defect using a manual periodontal probe (Hu-Friedy XP-23/QW) by a single calibrated examiner.","Aristotle University Of Thessaloniki|University of Glasgow","All","20 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","ELKE-90467","March 2014","September 2016","December 2016","May 20, 2015",,"June 3, 2022","Dental School, Aristotle University, Thessaloniki, Greece",,"https://ClinicalTrials.gov/show/NCT02449005"
129,"NCT04744051","ATCell™ Expanded Autologous, Adipose-Derived Mesenchymal Stem Cells Deployed Via Intravenous Infusion",,"Recruiting","No Results Available","Post-Concussion Syndrome","Drug: 50 Adipose Derived Stem Cell Infusion|Drug: 150 Adipose Derived Stem Cell Infusion|Drug: 300 Adipose Derived Stem Cell Infusion|Drug: Placebo Infusion","Health Status using the 36 item Short Form Health Survey (SF-36)|Assessment of Visual Attention and Task Switching|Assessment of Contextual Verbal Learning|Assessment of Verbal Fluency|Assessment of Attention and Executive functions|Assessment of Unstructured Verbal Learning and Memory|Assessment of Visuospatial Learning and Memory|Assessment of Symptoms of Anxiety over Time|Assessment of Pain|Assessment of Sleep Quality|Assessment of Treatment by Participant|Assessment of Depression by Participant","American CryoStem Corporation","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1","20","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","CRYO_PCS_ADSC_001|FDA File No. 019089","February 1, 2021","June 2022","September 2022","February 8, 2021",,"February 15, 2022","BioSolutions Clinical Research Center, La Mesa, California, United States",,"https://ClinicalTrials.gov/show/NCT04744051"
130,"NCT01842477","Evaluation of Efficacy and Safety of Autologous MSCs Combined to Biomaterials to Enhance Bone Healing","OrthoCT1","Completed","No Results Available","Delayed Union After Fracture of Humerus, Tibial or Femur","Procedure: Implantation of bone substitute plus autologous cultured mesenchymal cells","Complication rate as percentage of patients with local complications regarding the non-union treatment in the follow-up|Number of patients with proven bone healing|Amount of radiological callus|Clinical consolidation|No reoperation done or scheduled|Changes in serum levels of bone turnover markers","Institut National de la Santé Et de la Recherche Médicale, France","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","30","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","C11-12|2011-005441-13","May 2013","February 5, 2016","February 5, 2016","April 29, 2013",,"December 2, 2017","Depatment of Orthopaedic Surgery, Hôpital Henri Mondor, Créteil, France|Department of Orthopaedic Surgery, CHRU Tours, Tours, France|Department of Orthopaedic Trauma, University of Ulm, Ulm, Germany|Istituto Ortopedico Rizzoli, Bologna, Bologna, Italy|Servicio de Cirugía Ortopédica y Traumatología ""A"", Hospital La Paz, Madrid, Spain",,"https://ClinicalTrials.gov/show/NCT01842477"
131,"NCT03166189","Autologous Bone Marrow-derived Mesenchymal Stem Cells for Atrophic Endometrium in Patients With Repeated IVF Failures",,"Completed","No Results Available","Infertility, Female|Infertility of Uterine Origin|Asherman Syndrome","Biological: bone marrow-derived MSC and HRT|Other: hormonal replacement therapy","Assessment of endometrial receptivity|Clinical pregnancy rate|Treatment-Emergent Adverse Events","D.O. Ott Research Institute of Obstetrics, Gynecology, and Reproductology","Female","21 Years to 44 Years   (Adult)","Phase 2","46","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MSC-001","December 20, 2017","March 16, 2019","December 28, 2019","May 25, 2017",,"January 2, 2020","D.O. Ott Research Institute of Obstetrics, Gynecology, and Reproductology, Saint Petersburg, Russian Federation",,"https://ClinicalTrials.gov/show/NCT03166189"
132,"NCT04739930","Autologous Bone Marrow Concentrate in Knee Osteochondral Allograft Transplantation",,"Recruiting","No Results Available","Cartilage Injury","Procedure: Autologous bone marrow aspirate will be harvested and concentrated to a bone marrow aspirate concentrate (BMAC) containing bone marrow derived mesenchymal stem cells and delivered to site of operation|Procedure: Control group incision","Synovial Fluid Cytokine Measurement","Rush University Medical Center|Joint Restoration Foundation (JRF)","All","18 Years to 50 Years   (Adult)","Not Applicable","40","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","17121805","March 2, 2018","December 31, 2023","March 31, 2024","February 5, 2021",,"February 9, 2022","Rush University Medical Center, Chicago, Illinois, United States","""Study Protocol"", https://ClinicalTrials.gov/ProvidedDocs/30/NCT04739930/Prot_001.pdf|""Informed Consent Form: HIPAA Form"", https://ClinicalTrials.gov/ProvidedDocs/30/NCT04739930/ICF_000.pdf|""Informed Consent Form: Main Consent Form"", https://ClinicalTrials.gov/ProvidedDocs/30/NCT04739930/ICF_002.pdf","https://ClinicalTrials.gov/show/NCT04739930"
133,"NCT01325103","Autologous Bone Marrow Stem Cell Transplantation in Patients With Spinal Cord Injury",,"Completed","No Results Available","Spinal Cord Injury","Procedure: Stem Cell Transplantation","Feasibility and safety of bone marrow stem cell transplantation in patients with spinal cord injury|Functional improvement in muscle strength|Improvement of sphincters control.","Hospital Sao Rafael|Oswaldo Cruz Foundation|Irep Sociedade de Ensino Superior Médio e Fundamental Limitada|Hospital Espanhol","All","18 Years to 50 Years   (Adult)","Not Applicable","14","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","SCI-001","July 2010","December 2012","December 2012","March 29, 2011",,"November 28, 2017","Hospital São Rafael, Salvador, Bahia, Brazil",,"https://ClinicalTrials.gov/show/NCT01325103"
134,"NCT01389661","Treatment Of Maxillary Bone Cysts With Autologous Bone Mesenchymal Stem Cells (MSV-H)","BIOMAX","Completed","No Results Available","Maxillary Cyst|Bone Loss of Substance","Biological: MSV treatment","To evaluate the feasibility and safety of the implementation of MSV in the treatment of maxillary cysts|Indication of efficacy","Red de Terapia Celular|Sanidad de Castilla y León|University of Valladolid|Centro en Red de Medicina Regenerativa de Castilla y Leon|Citospin","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","11","Industry|Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","TerCel0002|2010-024246-30|EC10-255|BIOMAX-VA-2010","April 2011","April 25, 2016","April 25, 2016","July 8, 2011",,"April 27, 2017","Río Hortega University Hospital, Valladolid, Valladid, Spain|Bionand, Parque Tecnológico de Andalucía, Universidad de Málaga, Malaga, Spain|Instituto de Biologia y Genetica Molecular, Valladolid, Spain",,"https://ClinicalTrials.gov/show/NCT01389661"
135,"NCT04170426","Autologous Adipose-derived Stem Cells (AdMSCs) for Rheumatoid Arthritis",,"Not yet recruiting","No Results Available","Rheumatoid Arthritis","Biological: autologous adipose derived stem cells","Adverse Events and Sever Adverse Events|Efficacy of Celltex AdMSCs","Celltex Therapeutics Corporation","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","54","Industry","Interventional","Allocation: Randomized|Intervention Model: Sequential Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","CTX0019-001","December 2022","December 2023","December 2025","November 20, 2019",,"May 5, 2022",,,"https://ClinicalTrials.gov/show/NCT04170426"
136,"NCT04457037","Treatment of Patients With Trophic Ulcers Using Mesenchymal Stem Cells",,"Completed","No Results Available","Trophic Ulcer","Biological: Autologous adipose-derived mesenchymal stem cells","Number of patients with tropic ulcers cured|Number of patients with treatment-related adverse events","Institute of Biophysics and Cell Engineering of National Academy of Sciences of Belarus|Belarusian State Medical University","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 1|Phase 2","18","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","IBCE_MSC(TrophicUlcer)","October 1, 2009","December 31, 2013","December 31, 2013","July 7, 2020",,"July 7, 2020","Institute of Biophysics and Cell Engineering of National Academy of Sciences of Belarus, Minsk, Belarus",,"https://ClinicalTrials.gov/show/NCT04457037"
137,"NCT05329662","Adipose Tissue-derived Mesenchymal Stem Cell (AD-MSC) Therapy for the Treatment of Sexual Function Impairment in Female",,"Not yet recruiting","No Results Available","Sexual Dysfunction Female","Biological: Autologous adipose-derived mesenchymal stem cell administration for female with sexual functional deficiency","Change of Follicle-stimulating hormone (FSH) hormone level|Change of Estradiol (E2) hormone level|Change in Quality of life using Female Sexual Function Index - FSFI questionaires|Change in Quality of life using The Utian Quality of life Scale|The safety of AD MSC therapy in the treatment of sexual function impairment in female","Vinmec Research Institute of Stem Cell and Gene Technology","Female","40 Years to 65 Years   (Adult, Older Adult)","Phase 2","130","Other","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ISC.21.73","November 1, 2022","November 1, 2022","June 30, 2024","April 15, 2022",,"August 24, 2022","Vinmec Research Institute of Stem Cell and Gene Technology, Hanoi, Vietnam",,"https://ClinicalTrials.gov/show/NCT05329662"
