"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
107,"NCT01606215","Stem Cells in Rapidly Evolving Active Multiple Sclerosis","STREAMS","Completed","No Results Available","Multiple Sclerosis","Drug: Mesenchymal stem cells|Drug: Placebo","Frequency, Timing and Severity of Adverse events in MSC and placebo groups as Assessed by CTCAE v4.0|Total number of GELs at weeks 4, 12 and 24 after MSC therapy|contrast enhancing lesions identified over months 1, 3 and 6 will be compared between treatment groups.|Comparison of contrast enhancing lesions between treatment periods|Combined unique MRI activity|Relapses|Progression of disability|Disease free patients|MSFC score|peripheral immune responses|Type 4 hypersensitivity reaction","Imperial College London","All","18 Years to 50 Years   (Adult)","Phase 1|Phase 2","21","Other","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","CRO1959|13HH0228","January 2013","August 2019","August 2019","May 25, 2012",,"August 9, 2019","Imperial College Healthcare NHS Trust, London, United Kingdom",,"https://ClinicalTrials.gov/show/NCT01606215"
108,"NCT02181478","Intra-Osseous Co-Transplant of UCB and hMSC",,"Completed","No Results Available","Acute Lymphoblastic Leukemia|Acute Myelogenous Leukemia|Myelodysplastic Syndromes|Myelofibrosis|Relapsed Non-Hodgkin Lymphoma|Refractory Non-Hodgkin Lymphoma|Hodgkin Lymphoma|Refractory Hodgkin Lymphoma|Relapsed Chronic Lymphocytic Leukemia|Refractory Chronic Lymphocytic Leukemia|Lymphoid Malignancies|Chronic Myelogenous Leukemia","Drug: cyclophosphamide|Drug: fludarabine phosphate|Radiation: total-body irradiation|Drug: cyclosporine|Drug: mycophenolate mofetil|Procedure: umbilical cord blood transplantation|Procedure: mesenchymal stem cell transplantation","Number of patients with BM cellularity failure: Measure of feasibility|Number of patients with ANC failure without evidence of disease: Measure of feasibility|Number of patients with hematopoietic recovery without evidence of donor umbilical cord blood engraftment: Measure of feasibility|Incidence of toxicities assessed using National Cancer Institute Common Terminology Criteria for Adverse Events version 4.0|Rate of neutrophil recovery|Rate of platelet recovery|Median time of neutrophil recovery|Median time of platelet recovery","Case Comprehensive Cancer Center|National Cancer Institute (NCI)","All","18 Years to 75 Years   (Adult, Older Adult)","Early Phase 1","6","Other|NIH","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CASE1Z14|NCI-2014-01316|P30CA043703","July 22, 2015","December 19, 2019","February 7, 2020","July 4, 2014",,"December 4, 2020","Case Comprehensive Cancer Center, Cleveland, Ohio, United States",,"https://ClinicalTrials.gov/show/NCT02181478"
109,"NCT03389919","Intraosseous Administration of Mesenchymal Stromal Cells for Patients With Graft Failure After Allo-HSCT",,"Recruiting","No Results Available","Mesenchymal Stem Cell Transplantation","Biological: MSC administration (intraosseal)","Engraftment","National Research Center for Hematology, Russia","All","18 Years and older   (Adult, Older Adult)","Phase 3","20","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","BM-MSC-01","January 1, 2017","December 31, 2020","December 31, 2022","January 4, 2018",,"January 4, 2018","BMT department, Moscow, Russian Federation",,"https://ClinicalTrials.gov/show/NCT03389919"
110,"NCT02195323","Autologous Bone Marrow Derived Mesenchymal Stromal Cells (BM-MSCs) in Patients With Chronic Kidney Disease (CKD)",,"Completed","No Results Available","Chronic Kidney Disease","Biological: Intravenous injection","mass formation|Creatinin|GFR","Royan Institute","All","25 Years to 60 Years   (Adult)","Phase 1","7","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Royan-Kidney-004","April 2014","December 2015","January 2016","July 21, 2014",,"January 5, 2016","Royan Institute, Tehran, Iran, Islamic Republic of",,"https://ClinicalTrials.gov/show/NCT02195323"
111,"NCT02801890","Evaluation of Autologous Adipose Derived Mesenchymal Stromal Cells (AD-MSC) Transplantation in Ultra Filtration Failure (UFF)",,"Completed","No Results Available","Ultra Filtration Failure","Biological: Intravenous injection","Systemic infection|Hepatic failure|Renal failure|Ratio of 4-hour dialysate/plasma creatinine (D/P Cr).|Ratio of 4-hour dialysate/plasma urea (D/P urea )|Ratio of dialysate glucose concentrations (D/D glucose )|peritoneal membrane transport function|Glomerular filtration rate (GFR):","Royan Institute","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 1|Phase 2","10","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Royan-kidney-006","August 2015","February 2017","March 2017","June 16, 2016",,"April 27, 2017","Royan Institute, Tehran, Iran, Islamic Republic of",,"https://ClinicalTrials.gov/show/NCT02801890"
112,"NCT03356821","Perinatal Arterial Stroke Treated With Stromal Cells Intranasally","PASSIoN","Completed","No Results Available","Perinatal Arterial Ischemic Stroke|Neonatal Stroke","Biological: Mesenchymal Stem Cells","Incidence of adverse events related to intranasal MSC treatment (safety and tolerability) in the acute setting.|Incidence of adverse events related to intranasal MSC treatment (safety and tolerability) in the subacute/long-term setting","UMC Utrecht|ZonMw: The Netherlands Organisation for Health Research and Development|M.D. Anderson Cancer Center|The University of Texas Health Science Center at San Antonio","All","up to 10 Days   (Child)","Phase 1|Phase 2","10","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","NL59265.000.16","February 11, 2020","July 27, 2021","July 27, 2021","November 29, 2017",,"October 7, 2021","Wilhelmina Childrens Hostpital/University Medical Center Utrecht, Utrecht, Netherlands",,"https://ClinicalTrials.gov/show/NCT03356821"
113,"NCT04247945","Co-transplantation of MSC in the Setting of Allo-HSCT",,"Recruiting","No Results Available","Allogeneic Hematopoietic Stem Cell Transplantation","Biological: Cotransplant with MSCs","Survival Rate|Cumulative Incidence of Graft-versus Host Disease|Incidence of Systemic Infections|Mean Time to Engraftment|Transplant-Related Mortality|Rates of Relapse","Fujian Medical University","All","up to 65 Years   (Child, Adult, Older Adult)","Phase 2|Phase 3","120","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Prevention","MSC-SCT-03","February 1, 2020","December 1, 2023","December 1, 2025","January 30, 2020",,"January 30, 2020","Union Hospital,Fujian Medical University, Fuzhou, Fujian, China",,"https://ClinicalTrials.gov/show/NCT04247945"
114,"NCT04545307","Transplantation of Allogeneic MSC in Patients With Pulp Necrosis and Chronic Apical Periodontitis","MSC","Completed","No Results Available","Pulp Necroses|Apical Periodontitis","Biological: Allogenic transplant of BM-MSC in a root canal from patients with immature apexes and pulpar necrosis and apical periodontitis","Sings and Symptoms Absence|Root canal Narrowing|Elongation of the root|Sensitivity tests perception|Repair of the bone lesion produced by the apical periodontitis|Stability of bio ceramic cements used in the obturation of the access cavity|Evaluate blood circulation within the root canal","Universidad Central de Venezuela|Instituto Venezolano de Investigaciones Cientificas","All","6 Years to 16 Years   (Child)","Phase 2|Phase 3","5","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MSCYPPNAP001","November 27, 2019","December 27, 2019","January 27, 2020","September 11, 2020",,"September 16, 2020","Unidad de Terapia Celular del Instituto de Investigaciones Científicas, San Antonio de los Altos, Miranda, Venezuela",,"https://ClinicalTrials.gov/show/NCT04545307"
115,"NCT00395200","Mesenchymal Stem Cells in Multiple Sclerosis (MSCIMS)","MSCIMS","Completed","No Results Available","Multiple Sclerosis","Procedure: MSC Treatment","Adverse events|Visual function (acuity and colour)|Visual evoked potential latency|Optic nerve Magnetisation Transfer Ratio|Retinal nerve fibre layer thickness (by optical coherence tomography)|Brain lesion Magnetisation Transfer Ratio|MRI brain T1 hypointensity load|Multiple Sclerosis Functional Composite Score|Expanded Kurtzke Disability Status Score","University of Cambridge|Cambridge University Hospitals NHS Foundation Trust|Medical Research Council","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","10","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MRCRG44871|REC Reference: 07/Q0108/104","July 2008","December 2010","December 2010","November 2, 2006",,"October 25, 2011","University of Cambridge Dept of Clinical Neurosciences, Cambridge, Cambridgeshire, United Kingdom|University College London Institute of Neurology, London, United Kingdom",,"https://ClinicalTrials.gov/show/NCT00395200"
116,"NCT05491135","Hepatocyte Microbeads for Acute Liver Failure","HELP","Not yet recruiting","No Results Available","Acute Liver Failure","Biological: HMB002","Safety: Moderate to severe (including life threatening and death) adverse event occurrences due to product in 1st 52 weeks post procedure|Tolerability: assessed by the proportion of initiated infusion where >80% of the infusion is received by the patient.|Biological activity: Survival with native liver at 24 weeks post treatment.|Change in blood marker levels including haematological, biochemical and coagulation baseline to 52 weeks post treatment.|Change in Quality of life measures from baseline to week 52|Patient survival with native liver at 52 weeks post treatment|Patient survival with transplanted or native liver at 24 and 52 weeks post treatment.","King's College Hospital NHS Trust|Medical Research Council","All","up to 16 Years   (Child)","Phase 1|Phase 2","17","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","3571|2019-000316-29","September 2022","November 2025","May 2026","August 8, 2022",,"August 8, 2022",,,"https://ClinicalTrials.gov/show/NCT05491135"
117,"NCT04723303","Phase 1 Study of ULSC in Patients With Polymyositis (PM) and Dermatomyositis (DM)",,"Recruiting","No Results Available","Polymyositis|Dermatomyositis","Drug: Umbilical Cord Lining Stem Cells","Number of Subjects with Dose Limiting Toxicity (DLT) that begins during or following ULSC infusion as assessed within 24 hours.","University of Florida|Restem, LLC.","All","18 Years to 90 Years   (Adult, Older Adult)","Early Phase 1","22","Other|Industry","Interventional","Allocation: N/A|Intervention Model: Sequential Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","DM/PM V2.0|IRB201903442|OCR33722","October 6, 2021","April 20, 2023","April 20, 2023","January 25, 2021",,"April 20, 2022","University of Florida, Gainesville, Florida, United States",,"https://ClinicalTrials.gov/show/NCT04723303"
118,"NCT02408432","Bone Marrow Derived Mesenchymal Stem Cells in Improving Heart Function in Patients With Heart Failure Caused by Anthracyclines",,"Completed","No Results Available","Cardiomyopathy|Heart Failure","Other: Laboratory Biomarker Analysis|Other: Standard of Care|Drug: Mesenchymal Stem Cell Transplantation","Incidence of adverse events of intravenous injection of human mesenchymal stem cells (hMSCs) in patients with recent onset left ventricular systolic dysfunction from anthracyclines|Change in improvement in left ventricular systolic function by 7 points|Development of acute heart failure decompensation|Emergency center visits for heart failure|Need for new pacemaker/automatic implantable cardioverter defibrillator|New onset arrhythmias|Sudden cardiac death|Acute pulmonary edema|Asymptomatic decrease in left ventricular ejection fraction (LVEF) of > 10%|Heart failure admission|Progression free survival","M.D. Anderson Cancer Center|National Cancer Institute (NCI)","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 1","7","Other|NIH","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2014-0519|NCI-2015-00969","January 11, 2016","December 8, 2021","December 8, 2021","April 3, 2015",,"May 17, 2022","M D Anderson Cancer Center, Houston, Texas, United States",,"https://ClinicalTrials.gov/show/NCT02408432"
119,"NCT03099239","hCT-MSCs for Children With Autism Spectrum Disorder (ASD)","hCT-MSCs","Completed","No Results Available","Autism|Autism Spectrum Disorder|ASD","Biological: hCT-MSC infusion","Incidence of Infusion reactions|Incidence of Infections","Joanne Kurtzberg, MD|The Marcus Foundation|Duke University","All","2 Years to 11 Years   (Child)","Phase 1","12","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Sequential Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Pro00079421","June 6, 2017","June 10, 2019","June 10, 2019","April 4, 2017",,"December 3, 2019","Duke University Medical Center, Durham, North Carolina, United States",,"https://ClinicalTrials.gov/show/NCT03099239"
120,"NCT04007081","Salivary Gland Autotransplantation for Treatment of XRT Induced Xerostomia",,"Completed","No Results Available","Xerostomia|Head and Neck Cancer","Procedure: Bone Marrow Aspiration|Diagnostic Test: Ultrasound Imaging of Salivary Glands|Other: Salivary Assay|Other: Quality of Life Instruments","Number of Participant's whose Marrow-Derived MSCs Can be Expanded in vitro to > 50 million cells within two weeks|Change in participant QoL: XeQOL|Change in participant QoL: MDADI|Change in participant QoL: VAS|Change in participant Salivary Function: Unstimulated|Change in participant Salivary Function: Stimulated|Change in participant Salivary Gland Size","University of Wisconsin, Madison","All","18 Years to 89 Years   (Adult, Older Adult)","Not Applicable","12","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science","UW19009|2019-0497|SMPH/HUMAN ONCOLOGY/HUMAN ONCO|A533300|Protocol Version 7/24/2020","October 18, 2019","March 10, 2021","March 10, 2021","July 5, 2019",,"March 24, 2021","University of Wisconsin Carbone Cancer Center, Madison, Wisconsin, United States",,"https://ClinicalTrials.gov/show/NCT04007081"
