"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
138,"NCT04711200","LYell SYndrome MEsenchymal Stromal Cells Treatment","LYSYME","Not yet recruiting","No Results Available","Epidermal Necrolysis|Lyell Syndrome|Toxic Epidermal Necrolysis|Overlap Syndrome|Mesenchymal Stromal Cells|Adipose Derived Stromal Cells","Drug: Adipose derived stromal cells intravenously injected","Safety : Observation of at least one adverse effect|Efficacy : Rate of complete or almost complete reepithelialisation|Rate of observed and predicted death by the SCORTEN|Duration of hospitalisation according to our historical cohort related to BSA involved|Duration of hospitalisation according to our historical cohort related to onset of the disease|Duration of hospitalisation according to our historical cohort related to SCORTEN|Duration of each mucous membranes healing ie.(buccal, nasal, genital, eyes)|Rate of sepsis|Rate of intensive care transfer|Rate of sequelae|Th1/Th2 immune response in the peripheral blood of the patients|Evaluation of expression profile of Th1/Th2 associated chemokines and anti-inflammatory chemokines in the peripheral blood|Epidermal chimerism study on healed skin biopsy|Cutaneous re-epithelialization rate at D5, D10 and D15 post-infusion according to the percentage of cutaneous BSA re-epithelialized in comparison to maximal cutaneous detachable-detached BSA observed.","Assistance Publique - Hôpitaux de Paris","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","15","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","P150941J","September 2022","September 2025","September 2025","January 15, 2021",,"May 3, 2022",,,"https://ClinicalTrials.gov/show/NCT04711200"
139,"NCT04314687","Stem Cell and Conditioned Medium for Cerebral Palsy",,"Recruiting","No Results Available","Cerebral Palsy","Biological: Umbilical Cord Mesenchymal Stem Cells|Biological: Conditioned Medium|Other: Standard Therapy","Gross Motor Function|Cognitive Function|Chemical Marker","PT. Prodia Stem Cell Indonesia","All","6 Months to 3 Years   (Child)","Phase 1|Phase 2","78","Industry","Interventional","Allocation: Randomized|Intervention Model: Factorial Assignment|Masking: Single (Investigator)|Primary Purpose: Treatment","CT/CP/02/2020","October 13, 2021","September 25, 2023","December 25, 2023","March 19, 2020",,"June 14, 2022","Indonesian National Brain Center, Jakarta, Indonesia",,"https://ClinicalTrials.gov/show/NCT04314687"
140,"NCT03233074","Constitution of a Biological Cohort Following Bone Marrow Sampling From MDS or AML Patients and Age-matched Healthy Donors","COSMOS","Recruiting","No Results Available","Myelodysplastic Syndromes|Acute Myeloid Leukemia|Cardio-vascular Surgery","Other: Bone marrow analyses","Changes in cellular properties of mesenchymal stromal cells|Number of differential biomarkers in mesenchymal stromal cells","Centre Hospitalier Universitaire de Saint Etienne|Institut de Cancérologie de la Loire","All","50 Years to 80 Years   (Adult, Older Adult)",,"150","Other","Observational","Observational Model: Case-Control|Time Perspective: Prospective","2017-0701|2017-A02088-45","November 17, 2017","September 30, 2022","September 30, 2022","July 28, 2017",,"February 8, 2022","CHU de Saint-Etienne, Saint-Priest-en-Jarez, France|CHU de Saint-Etienne, Saint-Étienne, France",,"https://ClinicalTrials.gov/show/NCT03233074"
141,"NCT04333368","Cell Therapy Using Umbilical Cord-derived Mesenchymal Stromal Cells in SARS-CoV-2-related ARDS","STROMA-CoV2","Completed","No Results Available","Severe Acute Respiratory Syndrome Coronavirus 2|Severe Acute Respiratory Distress Syndrome","Biological: Umbilical cord Wharton's jelly-derived human|Other: NaCl 0.9%","Respiratory efficacy evaluated by the increase in PaO2/FiO2 ratio from baseline to day 7 in the experimental group compared with the placebo group|Lung injury score|Oxygenation index|In-hospital mortality|Mortality|Ventilator-free days|Number of days between randomization and the first day the patient meets weaning criteria o Number of days between randomization and the first day the patient meets PaO2/FiO2 > 200 (out of a prone positioning session)|Cumulative use of sedatives|Cumulative duration of use of sedatives|Cumulative duration of use of neuromuscular blocking agents (other than used for intubation)|Cumulative use of neuromuscular blocking agents (other than used for intubation)|ICU-acquired weakness and delirium|Treatment-induced toxicity rate and adverse events up to day 28|Quality of life at one year (EQ5D-3L quality of life questionnaire)|Measurements of plasmatic cytokines (IL1, IL6, IL8, TNF-alpha, IL10, TGF-beta, sRAGE, Ang2) level|Anti-HLA antibodies plasmatic dosage","Assistance Publique - Hôpitaux de Paris","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","47","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","APHP200395|2020-001287-28","April 6, 2020","October 26, 2021","October 26, 2021","April 3, 2020",,"February 18, 2022","Hôpital Pitié-Salpêtrière - APHP, Paris, France|Hôpital Européen Georges Pompidou - APHP, Paris, France",,"https://ClinicalTrials.gov/show/NCT04333368"
142,"NCT03326505","Allogenic Mesenchymal Stem Cells And Physical Therapy for MS Treatment",,"Completed","No Results Available","Multiple Sclerosis","Biological: Umbilical cord derived Mesenchymal Stem Cells|Other: Supervised physical therapy","Isolation and Expansion of Mesenchymal Stem Cells|Safety and Efficacy Assessment Pre and Post Treatment|Motor Functions Assessments|Measuring Non-motor outcomes to assess treatment efficacy.|Biological Assessments","University of Jordan","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","60","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Investigator)|Primary Purpose: Treatment","ALLOMSUJCTC","September 25, 2017","January 25, 2020","February 20, 2020","October 31, 2017",,"March 4, 2020","Cell Therapy Center, University of Jordan, Amman, Jordan|Cell Therapy Center, Amman, Jordan",,"https://ClinicalTrials.gov/show/NCT03326505"
143,"NCT03504241","Tolerance by Engaging Antigen During Cellular Homeostasis","TEACH","Recruiting","No Results Available","Kidney Transplantation|Renal Transplantation|Renal Transplant Recipient","Biological: Donor-derived Mesenchymal Stromal Cells|Drug: alemtuzumab|Drug: belatacept|Drug: sirolimus|Drug: mycophenolate mofetil|Drug: mycophenolate acid|Drug: prednisone","Proportion of Participants who Achieve Operational Tolerance|Proportion of Participants who Remain Off Immunosuppression|Proportion of Participants who Return to Immunosuppression|Proportion of Participants who Achieve Belatacept Monotherapy|Proportion of Participants who Die|Time from Transplant to the First Episode of Rejection|Incidence of Participants who Develop Donor Specific Antibody (DSA)|Incidence of Adverse Events Attributable to Mesenchymal Stromal Cells (MSC) Administration|Frequency of Select Adverse Events (AEs)|Incidence of Post-Transplant Diabetes|Frequency of Antibody-Mediated Acute Cellular Rejection|Frequency of Antibody-Mediated Chronic Rejection","National Institute of Allergy and Infectious Diseases (NIAID)|Immune Tolerance Network (ITN)|PPD|Rho Federal Systems Division, Inc.","All","19 Years and older   (Adult, Older Adult)","Phase 1","6","NIH|Other|Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","DAIT ITN062ST|UM1AI109565|NIAID CRMS ID#: 20676","July 30, 2018","December 2027","December 2029","April 20, 2018",,"May 13, 2022","Duke University Health System, Durham, North Carolina, United States",,"https://ClinicalTrials.gov/show/NCT03504241"
144,"NCT04738981","Efficacy and Safety of UC-MSCs for the Treatment of Steroid-resistant aGVHD Following Allo-HSCT",,"Not yet recruiting","No Results Available","Graft Vs Host Disease","Drug: UC-MSC|Drug: Anti-CD25 mAb","Rate of complete remission|Overall survival|Rate of partial remission|Infusion toxicity","Peking University People's Hospital|Southern Medical University, China|Third Military Medical University|Sun Yat-sen University","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 3","130","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","GVHD-PKU2021","February 2021","December 2021","December 2021","February 4, 2021",,"February 4, 2021","Peking University Insititute of Hematology, Peking University People's Hospital, Beijing, Beijing, China",,"https://ClinicalTrials.gov/show/NCT04738981"
145,"NCT03516006","Umbilical Cord Mesenchymal Stem Cells in Primary Sclerosing Cholangitis",,"Active, not recruiting","No Results Available","Primary Sclerosing Cholangitis","Drug: UCMSC|Drug: UDCA","adverse effects regarding UCMSC infusion|Pathological score of liver inflammation|Changes of biliary lesions in magnetic resonance image|alanine aminotransferase","Fuzhou General Hospital","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","20","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","UCMSC-PSC","January 2017","January 2019","January 2024","May 4, 2018",,"May 4, 2018",,,"https://ClinicalTrials.gov/show/NCT03516006"
146,"NCT05292625","Stem Cell Infusion in the Treatment of Patients With Neurological Complications After Ischemic Stroke",,"Recruiting","No Results Available","Ischemic Stroke","Biological: UC-MSC infusion via intravenous route|Biological: UC-MSC infusion via intrathecal route|Other: standard stroke treatment and rehabilitation therapy","Adverse events and serious adverse events|National Institutes of Health Stroke Scale (NIHSS) score|Functional Independence Measure (FIM) score|Modified Ashworth Scale|Fine motor skills (FMI) score|Short Form 36 items (SF-36) score","Vinmec Research Institute of Stem Cell and Gene Technology","All","40 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","48","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","VinmecISC1809","July 15, 2021","April 30, 2023","June 2, 2023","March 23, 2022",,"April 4, 2022","Vinmec Research Institute of Stem Cell and Gene Technology, Hanoi, Vietnam",,"https://ClinicalTrials.gov/show/NCT05292625"
147,"NCT05151133","Clinical Study of Allergic Rhinitis Therapy by Stem Cells",,"Recruiting","No Results Available","Allergic Rhinitis","Biological: Low dose UCMSCs|Biological: Moderate dose UCMSCs|Biological: High dose UCMSCs","Severity and incidence of adverse events (SIAE) on the day of treatment|3rd day SIAE|1 week SIAE|1 month SIAE|3 months SIAE|6 months SIAE|12 months SIAE|24 months SIAE|RQLQ score|VAS score|Nasal function test|Nasal endoscopy|U-HCG|Detection of Serum Interferon γ (IFN-γ)|Detection of Serum Interferon α (IFN-α)|Detection of Serum Interleukin 1β (IL-1β)|Detection of Serum Interleukin 2 (IL-2)|Detection of Serum Interleukin 4 (IL-4)|Detection of Serum Interleukin 5 (IL-5)|Detection of Serum Interleukin 6 (IL-6)|Detection of Serum Interleukin 8 (IL-8)|Detection of Serum Interleukin 10 (IL-10)|Detection of Serum Interleukin 12P70 (IL-12P70)|Detection of Serum Interleukin 17A (IL-17A)|Detection of Serum Tumor necrosis factor-α（TNF-α）|Detection of inflammatory factor Interferon γ (IFN-γ) in nasal secretions|Detection of inflammatory factor Interferon α (IFN-α) in nasal secretions|Detection of inflammatory factor Interleukin 1β (IL-1β) in nasal secretions|Detection of inflammatory factor Interleukin 2 (IL-2) in nasal secretions|Detection of inflammatory factor Interleukin 4 (IL-4) in nasal secretions|Detection of inflammatory factor Interleukin 5 (IL-5) in nasal secretions|Detection of inflammatory factor Interleukin 6 (IL-6) in nasal secretions|Detection of inflammatory factor Interleukin 8 (IL-8) in nasal secretions|Detection of inflammatory factor Interleukin 10 (IL-10) in nasal secretions|Detection of inflammatory factor Interleukin 12P70 (IL-12P70) in nasal secretions|Detection of inflammatory factor Interleukin 17A (IL-17A) in nasal secretions|Detection of inflammatory factor Tumor necrosis factor-α（TNF-α） in nasal secretions","Yantai Yuhuangding Hospital","All","18 Years to 60 Years   (Adult)","Phase 1","18","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Sequential Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","2021-002","June 13, 2022","December 15, 2022","December 15, 2024","December 9, 2021",,"June 30, 2022","Yantai Yuhuangding Hospital, Yantai, Shandong, China",,"https://ClinicalTrials.gov/show/NCT05151133"
148,"NCT02033525","Mesenchymal Stromal Cells for Degenerative Meniscus Injury",,"Completed","No Results Available","Chronic Meniscal Injury","Drug: XCEL-M-ALPHA and standard rehabilitation|Other: Rehabilitation","VAS for pain|Safety|Efficacy by MRI|Efficacy by clinical questionnaires","Banc de Sang i Teixits|Hospital Universitari Quirón Dexeus|Ministerio de Sanidad, Servicios Sociales e Igualdad","All","40 Years to 60 Years   (Adult)","Phase 1|Phase 2","20","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","XCEL-MEN-01|2011-006270-13","January 31, 2014","May 2, 2017","May 2, 2017","January 10, 2014",,"January 9, 2018","ICATME-Hospital Quiron Dexeus, Barcelona, Spain",,"https://ClinicalTrials.gov/show/NCT02033525"
149,"NCT02351011","Human Autologous MSCs for the Treatment of Mid to Late Stage Knee OA",,"Completed","No Results Available","Osteoarthritis of Knee","Biological: 1 x 10^6 MSCs|Biological: 10 x 10^6 MSCs|Biological: 50 x 10^6 MSCs","Safety as determined by the occurrence of local and systemic adverse events and/or serious adverse events.|Knee Injury and Osteoarthritis Outcome Score (KOOS)|Marx Activity Scale (Patient-reported activity)|Short-Form 36 (Health-related quality of life)|Whole Organ MRI Score (WORMS), Gadolinium-enhanced MRI, T2 Mapping (To assess joint structure, inflammation, and cartilage status over time)|Cartilage oligomeric matrix protein (COMP)|Hyaluronic acid (HA)|C-terminal telopeptide of type II collagen (CTXII)|Types I and II collagen cleavage (C1,2C)|Type II collagen cleavage (C2C)|IL-6/TNFα/IL-15","Jas Chahal|University Health Network, Toronto","All","40 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","12","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Other","MSC-001","February 2015","December 2018","December 2018","January 30, 2015",,"September 27, 2019","Toronto Western Hospital, Toronto, Ontario, Canada",,"https://ClinicalTrials.gov/show/NCT02351011"
150,"NCT04896853","Treatment of Respiratory Complications Associated With COVID-19 Infection Using ProTrans®",,"Recruiting","No Results Available","COVID-19 Acute Respiratory Distress Syndrome","Biological: ProTrans®","Safety and tolerance of a single infusion of ProTrans®|Effect of ProTrans® -MSC on patient clinical status, including mortality|Effect of ProTrans® -MSC on patient clinical status, including mortality, at day 7|Effect of ProTrans® -MSC on patient clinical status, including mortality, at day 15|Effect of ProTrans® -MSC on patient clinical status, including mortality, at day 30|Time to clinical improvement after ProTrans® - MSC infusion|Effect of of ProTrans® -MSC on lung damage|Duration of hospitalization and Intensive Care Unit (ICU) stay|Kinetics of COVID-19 viral load after ProTrans® -MSC infusion","NextCell Pharma Ab|Karolinska Trial Alliance","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1","9","Industry|Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","PRO TRANS 19+|2020-002078-29","May 18, 2021","September 30, 2024","December 31, 2024","May 21, 2021",,"May 21, 2021","Department of Cardiology, Respiratory medicine and Physiology, Örebro University Hospital, Örebro, Sweden",,"https://ClinicalTrials.gov/show/NCT04896853"
