,Official Title,count,enrolled
856,Autologous AD-MSC Transplantation in Peritoneal Dialysis Patients With Ultra Filtration Failure and Evaluation of Cellular and Molecular Effects of Mesenchymal Stem Cell Infusion on Peritoneal Fibrosis,1,10
857,"Investigator-initiated and Open-labeled Clinical Trial for Evaluation of Maximum Tolerated Dose, Safety and Efficiency of MSC11FCD Therapy to Recurrent Glioblastoma Patients",1,10
858,Phase I Open Label Clinical Trial to Evaluate Safety of Adipose Derived Mesenchymal Stem Cell Transplantation for Type 1 Diabetes Treatment,1,10
859,Evaluation of Safety and Efficacy in Patients With Aplastic Anemia by Transplantation of Umbilical Cord Derived Mesenchymal Stem Cells,1,10
860,Subarachnoid Administrations of Adults Autologous Mesenchymal Stromal Cells in Patients Suffering Incomplete Spinal Cord Injury (SCI),1,10
861,"A Phase I Study of ExoFlo, an ex Vivo Culture-expanded Adult Allogeneic Bone Marrow Mesenchymal Stem Cell Derived Extracellular Vesicle Isolate Product, for the Treatment of Medically Refractory Ulcerative Colitis",1,10
862,Efficacy of Allogenic Mesenchymal Stem Cell Therapy in Ambulatory and Non-ambulatory Children With Duchenne Muscular Dystrophy - Phase 1-2,1,10
863,A Clinical Research on the Safety/Efficacy of Human Umbilical Cord Mesenchymal Stem Cell (19#iSCLife®-CSD) Therapy for Patients With Healing Poor After Uterus Injury,1,10
864,The Effect of Autologous Adipose Mesenchymal Stem Cells in Treatment of Airway Injury in Patients Exposed to Sulfur Mustard,1,10
865,A Study to Evaluate the Potential of Mesenchymal Stromal Cells to Treat Obliterative Bronchiolitis After Lung Transplantation,1,10
866,Mesenchymal Stromal Cells (MSC) for the Treatment of Severe (Grade II-IV) Steroid-resistant Graft Versus Host Disease (GVHD): a Phase I Trial,1,10
867,Treatment of Stress Urinary Incontinence in Women With Autologous Adipose-derived Mesenchymal Stem Cells Mixed With Collagen Gel,1,10
868,Treatment of Osteoarthritic Knee With High Tibial Osteotomy and Implantation of Allogenic Human Umbilical Cord Blood-derived Stem Cells.,1,10
869,Effect Of Mesenchymal Stem Cells Transfusion on the Peripheral Neuropathy in Diabetic Patients Measured by Nerve Conduction.,1,10
870,Allogenic Bone Marrow Mesenchymal Stem Cells Infusion in Patients With Steroid-refractory GVHD- A Phase I/II Clinical Trial,1,10
871,Evaluation of the Safety and Potential Effectiveness of Autologous Mesenchymal Stem Cells Transplantation in Subjects With Cervical Chronic and Complete Spinal Cord Injury,1,10
872,Administration of Mesenchymal Stem Cells in Patients With Chronic Ischemic Cardiomyopathy,1,10
873,"A Phase I, Single-arm, Open Study of the Safety of Umbilical Cord Mesenchymal Stem Cell Local Intramuscular Injection for Treatment of Uterine Scars",1,10
874,Safety and Efficacy Investigation of Patients With Hypoxic Ischemic Encephalopathy by Transplantation of Umbilical Cord Derived Mesenchymal Stem Cells,1,10
875,"Comparative Clinical Evaluation of Osseointegration of Dental Implants Placed With and Without, the Use of Dental Pulp-derived Allogenic Mesenchymal Stem Cells.",1,10
876,A Study to Collect Bone Marrow for Process Development and Production of Bone Marrow Mesenchymal Stromal Cells to Treat Severe COVID19 Pneumonitis,1,10
877,"CellKine: Phase I Study Evaluating the Safety and Feasibility of Allogeneic, Culture-Expanded Bone Marrow-Derived Mesenchymal Stem Cells in Subjects With Painful Lumbar Facet Joint Arthropathy",1,10
878,The Use of Autologous Mesenchymal Stem Cell Preparation for Treatment of Refractory Migraine,1,10
879,Phase II Clinical Trial to Study the Feasibility and Safety of the Expanded Autologous Mesenchymal Stem Cells Use Derived From Adipose Tissue (ASC) for the Local Feminine Stress Urinary Incontinence,1,10
880,Transplantation of Bone Marrow Mesenchymal Stem Cell in Moderate to Severe Fistulizing Crohn's Disease,1,10
881,Autologous Stem Cells in Achilles Tendinopathy,1,10
882,Safety and Efficacy Investigation of Patients With Ischemic Cardiomyopathy by Transplantation of Umbilical Cord Derived Mesenchymal Stem Cells,1,10
883,Phase 2 Study of Intravenous Administration of Allogeneic Mesenchymal Stem Cells in Patients With Type 1 Diabetes Mellitus.,1,10
884,"An Open-label, Non-Randomized, Multi-Center Study to Assess the Safety and Effects of Autologous Adipose-Derived Stromal Cells Delivered Intra- Articularly in Patients With Osteoarthritis",1,10
885,A Phase I Study Aiming to Assess Safety and Efficacy of a Single Intra-articular Injection of MSC-derived Exosomes (CelliStem®OA-sEV) in Patients With Moderate Knee Osteoarthritis (ExoOA-1),1,10
886,Outcomes of Human Umbilical Cord-derived Mesenchymal Stem Cells Transplantation in the Treatment of Bronchopulmonary Dysplasia,1,10
887,A Pilot Safety Study of the Administration of Mesenchymal Stem Cell Extracellular Vesicles in the Treatment of Burn Wounds.,1,10
888,The Pilot Experimental Study of the Neuroprotective Effects of Exosomes in Extremely Low Birth Weight Infants,1,10
889,Fertility Restoration Using Autologous Adipose Tissue Derived Mesenchymal Stem Cells,1,10
890,"Open-label, Single-arm, 24-week Investigator Study to Evaluate the Efficacy and Safety of CS20AT04 (HLA-haplo Matched Allogenic Bone Marrow-Derived Stem Cells) Administered in Patients With Lupus Nephritis or Lupus Cytopenia",1,10
891,Utilization of Autologous Mesenchymal Cells in Posterolateral Spinal Fusion in Degenerative Spine Disease to Assess the Safety and the Efficacy,1,10
892,Umbilical Cord Mesenchymal Stem Cells for Treatment of Bronchopleural Fistula,1,10
893,Bone Marrow Aspirate Concentrate (BMAC)Treatment for Knee Osteoarthritis,1,10
894,Treatment of Urinary Incontinence in Men After Prostatectomy With Autologous Adipose-derived Mesenchymal Stem Cells Mixed With Collagen Gel and Injected Submucousely,1,10
895,"A Phase II, Open-label, Randomized Study to Evaluate the Safety and Efficacy of PROCHYMAL™ IBD (ex Vivo Cultured Adult Human Mesenchymal Stem Cells) Intravenous Infusion for the Treatment of Subjects Experiencing Moderate-to-severe Crohn's Disease That is Refractory to Steroids and Immune Suppressants",1,10
896,Experimental Autologous Mesenchymal Stem Cell Therapy in Treatment of Chronic Autoimmune Urticaria,1,10
897,Efficacy and Safety of Expanded Allogeneic Adipose-derived Mesenchymal Stem Cells Plus Calpocitriol Ointment in Patients With Moderate to Severe Psoriasis,1,8
898,Exploiting Epigenome Editing in Kabuki Syndrome: a New Route Towards Gene Therapy for Rare Genetic Disorders,1,8
899,Study on the Safety and Efficacy of Allogeneic Mesenchymal Stem Cell Implantation Combined With Bypass Grafting in Patients With Coronary Artery Disease and Ischemic Cardiomyopathy.,1,11
900,A Clinical Trial to Determine the Safety and Efficacy of Hope Biosciences Autologous Mesenchymal Stem Cell Therapy (HB-adMSCs) for the Treatment of Alzheimer's Disease,1,0
901,A Phase I Study of Autologous Mesenchymal Stromal Cell Coated Fistula Plug in Patients With Complicated Post-surgical Fistulas,1,2
902,Characterization of Mesenchymal Stem Cells From the Colon and Small Intestine of Patients With Inflammatory Bowel Disease - The COSMIC Study,1,2
903,Management of Azoospermic Patients With Kleinfelter Syndrome Patients With Mesenchymal Stem Cell Injection,1,1
904,"A Phase I Study Evaluating the Safety and Feasibility of Autologous, Culture-Expanded Adipose-Derived Mesenchymal Stromal Cells in Subjects With Painful Degenerative Disc Disease",1,1
905,Phase I/Phase II Trial of Allogeneic Hybrid TREG/Th2 Cell (RAPA-501-ALLO) Therapy for COVID-19-Related ARDS,1,1
906,A Single Patient Treatment Protocol for Autologous Mesenchymal Stem Cell Intraspinal Therapy in Amyotrophic Lateral Sclerosis (ALS),1,1
907,In-Vitro Transdifferentiation of Mesenchymal Stem Cells to Hepatocytes and Allogenic Transplantation of Hepatocytes to the Patients With Homozygous Familial Hypercholesterolemia,1,1
908,Treatment of Multiple Sclerosis With Mesenchymal Stem Cells: Phase I/II Study,1,1
909,Clinical Research on Intra-articular Injection of Human Autologous MSCs in Treatment of Knee OA,1,1
910,A Pilot Study of Early Treatment of Acute Graft Versus Host Disease With Bone Marrow- Derived Mesenchymal Stem Cells and Corticosteroids: Correlation of Disease Severity and Response With Biomarkers,1,1
911,Safety and Efficacy of Intramyocardial Implantation of Allogeneic Mesenchymal Stem Cells in Patients With End-stage Heart Failure Undergoing Left Ventricular Assist Device Implantation,1,1
912,Safety and Effectiveness of Autologous Adipose Tissue Derived Mesenchymal Stem Cell Implantation in Patients With Cerebral Palsy (CP),1,1
913,"Effectiveness of Mesenchymal Stem Cell in Patients With COVID-19 Associated SARS-CoV-2, Retrospective Clinical Study: When to Apply to Which Patient?",1,1
914,Treatment of Sequelae Caused by Severe Brain Injury With Autologous Adipose-derived Mesenchymal Stem Cells,1,1
915,Intravitreal Injection of Human Bone Marrow Derived Mesenchymal Stem Cell in Patients With Dry Age-related Macular Degeneration(AMD),1,1
916,Safety and Tolerability Of Allogeneic Mesenchymal Stromal Cells in Pediatric Inflammatory Bowel Disease,1,1
917,Allogeneic Transplantation of Human Umbilical Cord Mesenchymal Stem Cells (UC-MSC) for a Single Male Patient With Duchenne Muscular Dystrophy (DMD),1,1
918,"A Phase I, Prospective, Randomized, Double-Blind, Placebo-Controlled Trial to Evaluate the Safety and Potential Efficacy of Allogeneic Human Mesenchymal Stem Cell Infusion Versus Placebo in Patients With Treatment Resistant Depression.",1,1
919,Phase II Clinical Trial to Explore the Efficacy of Allogeneic Mesenchymal Cells From Umbilical Cord Tissue in Patients With Severe Pulmonary Involvement by COVID-19,1,0
920,"Proposal for a Non-randomized, Patient Sponsored, Multi-center Study Studying the Impact and Safety of the Utilization of Culture Expanded Autologous, Adipose-derived Mesenchymal Stem Cells Deployed Via Intravenous Injection for the Treatment of Multiple Sclerosis",1,2
921,Uncontrolled Non-randomised Single Dose Study of Topically Applied Bone Marrow Derived Allogeneic Mesenchymal Stromal Cells (REDDSTAR (ORBCEL-M)) in Patients With Non-healing Neuroischaemic Diabetic Foot Wounds',1,2
922,Mesenchymal Stem Cell Based Therapy for the Treatment of Osteogenesis Imperfecta,1,2
923,Osteogenic Effects in Human Mesenchymal Stem Cells Enhanced by Wnt Signaling/Hydroxyapatite Nanoparticles--Comparisons Between Non-viral and Viral Administration in Tissue Engineered Bone Regeneration,1,3
924,Liver Regeneration Therapy by Intrahepatic Arterial Administration of Autologous Adipose Tissue Derived Stromal Cells,1,4
925,"An Open-label, Safety and Efficacy Assessment of Autologous Bone-marrow Derived Mesenchymal Stem Cell Therapy in Anoxic (or Hypoxic) Brain Injury.",1,4
926,Autologous Mesenchymal Stem Cell Transplantation in the Treatment of Chronic Antibody Mediated Kidney Graft Rejection (ABMR),1,4
927,Properties of Mesenchymal Stem Cells in Lung Transplant Candidates,1,4
928,Allogeneic Umbilical Cord Mesenchymal Stem Cell Therapy for Acute Myocardial Infarction,1,4
929,Treatment of Primary Osteoarthritis of the Knee Joint With Autologous Mesenchymal Stem Cells,1,4
930,"Safety of Human Embryonic Stem Cell (hESC)-Derived Mesenchymal Stem Cells in Interstitial Cystitis; Open-labelled, Single Center, Phase 1 Study",1,3
931,Safety and Efficacy of Mesenchymal Stem Cells Escalated Application in Amyotrophic Lateral Sclerosis Patients: Study Design of a Phase I Trial,1,3
932,"PHASE II CLINICAL TRIAL Prospective, Open, Nonrandomized Treatment of Osteonecrosis of the Femoral Head by the Administration of Autologous Mesenchymal Stem Cells",1,3
933,Intravitreal Autologous Bone Marrow-derived Mesenchymal Stem Cell Transplantation in Patients With Advanced Glaucoma. Phase I: Safety Study.,1,2
934,A Safety Study of Intravenous Infusion of Bone Marrow Mesenchymal Stem Cell-derived Extracellular Vesicles (UNEX-42) in Preterm Neonates at High Risk for Bronchopulmonary Dysplasia,1,3
935,Clinical Ex Vivo Expansion of Human Umbilical Cord Blood Stem and Progenitor Cells: A Pilot Trial in Collaboration With the Massachusetts Institute of Technology,1,3
936,A Phase I Study Evaluating Safety and Tolerability of Autologous Bone Marrow-derived Mesenchymal Stromal Cells in Chronic Pancreatitis Patients Who Undergo Total Pancreatectomy and Islet Autotransplantation.,1,3
937,University of Wisconsin hMSC Cell Bank: Bone Marrow Donor Protocol,1,3
938,"A Phase I, Trial to Evaluate the Safety, Tolerability, and Potential Efficacy of Allogeneic Human Mesenchymal Stem Cell Infusion in Patients With Mild Asthma",1,3
939,Phase 1 Trial of Combined Pioglitazone Plus Autologous Bone Marrow Mesenchymal Stem Cell Transplantation in Patients With Compensated Cirrhosis,1,3
940,The Effects of Antibiotic Combinations on Mesenchymal Stem Cells Derived From Apical Papilla,1,3
941,Cell Therapy by Intravenous Injection of Umbilical Cord Derived Mesenchymal Stem Cells After Stroke,1,2
942,MT2014-14 Intrathecal Administration of Mesenchymal Stem Cells (IT-MSC) for the Treatment of Advanced Cerebral Adrenoleukodystrophy (cALD),1,0
943,Effect of Surgical Intervention on Mesenchymal Stem Cell Survival in Soft Tissue Reconstructive Procedures Using a Novel MRI Labeling Technique,1,0
944,Effectiveness of Adipose Tissue Derived Mesenchymal Stem Cells as Osteogenic Component in Composite Grafts Versus Acellular Bone Graft Substitutes for Augmentation in the Treatment of Proximal Humeral Fractures as Model for Fractures of Osteoporotic Bone - a Prospective Randomized First in Men Proof of Principle Trial,1,8
945,Treatment of Non-COVID-19 Acute Respiratory Distress Syndrome: A Phase 2 Study of the Efficacy and Safety of Intravenous Allogeneic Adipose-Derived Mesenchymal Stem Cells,1,0
946,Pilot Study of Investigation of Bone Marrow-derived Mesenchymal Stem Cells (MSC) Administration in Weaning From Left Ventricular Assist Device,1,0
947,Lumbar Degenerative Disc Disease Treatment With Bone Marrow Autologous Mesenchymal Stem Cells (MSV),1,0
948,Study of Exosomes Derived From Mesenchymal Stem Cells on the Therapy for Children With Severe Infection,1,0
949,"A Phase I/II, Randomized, Placebo-Controlled Study of the Safety and Efficacy of Transendocardial Injection of Autologous Human Cells (Mesenchymal or the Combination of MSC and Cardiac Stem Cells) in Patients With Chronic Ischemic Left Ventricular Dysfunction and Heart Failure Secondary to Myocardial Infarction.",1,0
950,"A Single Arm, Open Label, Multicentric, Clinical Study Assessing the Efficacy and Safety of Stempeucel® (ex Vivo Cultured Adult Bone Marrow Derived Allogeneic Mesenchymal Stem Cells) in Patients With CLI Due to Buerger's Disease",1,0
951,"Clinical Study of the Efficacy and Safety of the Application of Allogeneic Mesenchymal (Stromal) Cells of Bone Marrow, Cultured Under the Hypoxia in the Treatment of Patients With Severe Pulmonary Emphysema",1,0
952,Safety and Efficacy of Autologous Adipose Tissue Derived Mesenchymal Stem Cells Transplantation in Patient With Lumbar Intervertebral Disc Degeneration,1,0
953,"Evaluation the Effects of Intra-articular Injection of Mesenchymal Stem Cells and Stromal Vascular Fraction Patients With Knee Joint Osteoarthritis, Triple Blind Randomized Clinical Trial",1,0
954,Safety of Intraventricular Injection of Bone Marrow Derived Mesenchymal Stem Cell in Patients With ALS,1,0
955,Clinical Study of Umbilical Cord Tissue Mesenchymal Stem Cells (UC-MSC) for Treatment of Osteoarthritis,1,0
956,"A Phase 2a Study of Intravenous Allogeneic Adipose-Derived Mesenchymal Stem Cells to Treat Post COVID-19 ""Long Haul"" Pulmonary Compromise",1,0
957,Human Umbilical Cord Mesenchymal Stem Cells Treatment for Pneumonia Patients Infected by 2019 Novel Coronavirus,1,0
958,"Treatment of Atrophic Nonunion Fractures by Autologous Mesenchymal Stem Cell Percutaneous Grafting. A Randomized, Double-blind, Controlled Study",1,0
959,SAfety of Mesenchymal Stromal Cells for Ischemic Stroke,1,0
